Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
1,6616,6275,9632,16284,7209,9754,55770,0,0,1,1,0,1,3,2464,2044,734,1915,1602,865,933,607,76,755,484,87,0,0,0,0,1,0
2,7493,6163,9739,16297,7247,9708,56647,0,0,3,2,1,1,7,2774,2088,827,1968,1627,850,1121,644,59,804,514,78,1,0,0,0,2,1
3,7865,6108,9709,16099,7205,9656,56642,1,1,0,4,0,0,6,2910,2024,776,1859,1565,852,1216,624,74,737,464,81,2,1,1,0,2,12.6
4,8123,6214,9817,16309,7153,9600,57216,2,2,0,8,0,0,12,2980,2017,778,1894,1560,875,1183,630,77,761,472,88,3,0,1,0,7,12.6
5,8309,6274,9779,16286,7147,9884,57679,4,1,2,16,4,9,36,3041,2059,781,1870,1567,975,1221,600,77,757,493,88,8,2,1,0.001,13,12.6
6,8442,6250,9776,16366,7232,9677,57743,4,4,9,21,11,10,59,3138,2090,769,1930,1655,886,1262,628,90,759,484,98,11,3,1,0.001,25,12.6
7,8427,6307,9831,16378,7121,9963,58027,16,7,11,32,11,4,81,3078,2127,719,1875,1513,856,1240,659,72,740,460,93,16,4,1,0.001,38,14.6
8,8468,6388,9874,16404,7352,9776,58262,35,12,15,47,12,20,141,3236,2106,794,1918,1603,823,1272,577,62,730,490,86,28,8,1,0.002,58,26.6
9,8458,6215,9939,16498,7288,9893,58291,59,18,18,69,15,15,194,3109,2069,832,1998,1609,893,1236,654,97,877,500,99,47,21,1,0.006,87,26.6
10,8443,6413,9831,16431,7335,9771,58224,103,23,28,111,33,31,329,3096,2088,796,1908,1578,841,1186,623,79,735,462,80,67,23,1,0.007,132,31.4
1,6634,6296,9706,16275,7121,9642,55674,0,0,1,0,0,0,1,2492,2082,716,1942,1496,883,985,615,74,786,438,79,0,0,0,0,1,0
2,7480,6243,9935,16131,7193,9680,56662,0,0,0,0,0,0,0,2817,2076,810,1936,1565,840,1126,592,96,744,499,86,0,0,0,0,0,7
3,7847,6345,9602,16019,7208,9560,56581,0,0,0,0,0,0,0,2905,2118,777,1908,1576,893,1170,659,78,728,455,88,0,0,0,0,0,7
4,8147,6088,9435,16083,7096,9665,56514,0,0,0,0,0,0,0,3024,1963,723,1905,1620,889,1211,577,69,773,462,99,0,0,0,0,0,7
5,8210,6126,9640,15791,7189,9480,56436,0,0,0,0,0,0,0,3008,2005,799,1897,1547,874,1186,607,85,744,461,84,0,0,0,0,0,7
6,8321,6146,9632,16067,7029,9468,56663,0,0,0,0,0,0,0,3086,2057,752,1838,1539,856,1216,616,72,771,443,81,0,0,0,0,0,7
7,8278,6176,9639,16077,7009,9639,56818,0,0,0,0,0,0,0,3072,2008,742,1846,1551,875,1196,632,81,751,441,90,0,0,0,0,0,7
8,8332,6200,9457,16141,7110,9809,57049,0,0,0,0,0,0,0,3045,2053,773,1846,1501,916,1187,600,79,723,435,86,0,0,0,0,0,7
9,8315,6067,9680,16223,7262,9734,57281,0,0,0,0,0,0,0,3068,2007,757,1977,1592,821,1169,601,74,780,467,77,0,0,0,0,0,7
10,8249,6184,9683,16318,7260,9796,57490,0,0,0,0,0,0,0,3038,2028,821,1910,1592,874,1215,546,82,756,496,71,0,0,0,0,0,7
1,6682,6192,9662,16221,7189,9751,55697,1,0,2,2,1,0,6,2540,2084,755,1992,1590,882,1018,631,86,767,496,73,0,0,0,0,2,0
2,7382,6181,9450,15969,7259,9632,55873,3,3,5,8,0,3,22,2739,1996,766,1817,1597,858,1144,578,87,724,461,74,5,0,0,0,7,10.6
3,7837,5950,9562,15965,7141,9620,56075,11,0,1,5,1,4,22,2901,1910,705,1861,1542,856,1152,565,75,753,444,99,4,3,1,0.001,9,12
4,8047,6197,9706,16110,7123,9640,56823,10,0,2,4,3,2,21,3001,1994,769,1950,1589,848,1208,612,87,783,446,81,3,2,1,0.001,8,22.2
5,8242,6185,9686,16016,7201,9561,56891,9,3,7,9,3,3,34,2976,1993,796,1879,1577,853,1207,633,77,716,459,82,9,2,1,0.001,14,22.2
6,8444,6244,9754,16179,7080,9625,57326,16,5,7,18,4,5,55,3111,2046,768,1933,1539,858,1254,626,75,775,476,82,14,7,1,0.002,19,22.2
7,8464,6253,9756,16116,7188,9644,57421,18,12,5,20,8,14,77,3102,2054,753,1905,1530,842,1259,631,63,771,451,74,12,6,1,0.002,24,22.2
8,8536,6216,9591,16238,7170,9703,57454,43,7,11,35,11,13,120,3133,2082,774,1901,1565,878,1241,648,84,746,476,82,35,13,1,0.004,40,22.2
9,8517,6081,9625,16243,7183,9771,57420,52,14,8,41,11,10,136,3213,2043,798,1888,1641,897,1280,618,72,747,504,67,33,14,1,0.004,47,22.2
10,8294,6142,9671,16132,7254,9715,57208,78,12,20,65,19,18,212,3015,2056,784,1940,1596,856,1236,677,85,769,489,99,57,18,1,0.005,61,37.6
1,6614,6304,9885,16345,7199,9936,56283,0,0,1,1,0,1,3,2405,2138,809,1969,1567,860,955,642,76,808,477,79,1,1,1,0,1,0
2,7485,6319,9712,16243,7373,9881,57013,1,0,2,3,2,2,10,2740,2079,718,1883,1584,882,1085,607,68,806,459,87,1,0,1,0,6,3
3,8011,6263,9730,16238,7398,9794,57434,2,3,2,8,0,0,15,2912,2075,772,1938,1592,900,1197,672,62,786,491,95,2,2,1,0.001,10,7.8
4,8302,6337,9752,16484,7205,9831,57911,5,2,2,10,0,5,24,3102,2129,756,1932,1563,864,1282,650,71,777,473,94,5,4,1,0.001,13,7.8
5,8376,6212,9838,16299,7228,9630,57583,11,0,4,8,3,5,31,3094,2059,787,1931,1552,956,1245,580,82,774,472,87,5,1,1,0,20,17.7
6,8450,6322,9814,16347,7077,9897,57907,12,8,0,14,7,1,42,3138,2091,778,1937,1562,928,1166,624,81,776,460,85,12,2,1,0.001,24,42.5
7,8493,6314,9447,16188,7408,9897,57747,22,1,5,30,8,8,74,3136,2002,775,1928,1588,939,1208,554,84,766,465,95,17,5,1,0.002,33,42.5
8,8642,6040,9635,16369,7364,9837,57887,24,12,20,57,19,13,145,3177,1975,770,1973,1642,890,1270,636,78,782,471,88,24,6,1,0.002,64,42.5
9,8443,6082,9830,16399,7286,9755,57795,50,13,18,80,20,21,202,3067,2049,812,1896,1636,888,1209,626,88,778,506,90,42,12,1,0.004,84,42.5
10,8370,6267,9796,16429,7258,9846,57966,81,20,33,100,28,35,297,3041,2074,784,1903,1618,896,1195,615,59,776,513,88,60,24,1,0.007,108,42.5
1,6612,6346,9719,16310,7189,9712,55888,0,0,0,1,0,1,2,2538,2089,826,1906,1556,919,1072,633,80,760,491,77,0,0,0,0,1,0
2,7442,6187,9696,16137,7207,9653,56322,0,0,1,2,1,0,4,2757,2072,763,1907,1633,861,1096,602,82,761,515,86,0,0,0,0,2,2
3,7848,6137,9621,16029,7167,9835,56637,0,0,0,2,0,1,3,2896,2053,791,1831,1617,881,1116,578,89,741,491,87,0,0,0,0,2,13
4,8085,6161,9586,16021,7392,9578,56823,0,3,0,0,0,1,4,3017,2078,754,1931,1655,844,1228,623,79,761,454,87,2,1,1,0,2,13
5,8184,6151,9594,16220,7128,9870,57147,1,0,0,0,0,0,1,3002,2057,761,1897,1602,858,1215,645,83,741,487,64,1,1,1,0,0,13
6,8233,6110,9632,16172,7394,9743,57284,0,0,0,0,0,0,0,3040,1992,796,1925,1614,873,1186,635,74,793,468,86,0,0,1,0,0,13
7,8324,6186,9766,16344,7232,9770,57622,0,0,0,0,0,0,0,3124,2046,775,1936,1603,843,1240,573,78,772,455,97,0,0,1,0,0,13
8,8299,6222,9867,16375,7273,9707,57743,0,0,0,0,0,0,0,3094,2045,767,1962,1611,861,1166,659,79,784,479,94,0,0,1,0,0,13
9,8362,6306,9811,16344,7198,9924,57945,0,0,0,0,0,0,0,3093,2056,757,1918,1522,870,1192,598,85,774,488,80,0,0,1,0,0,13
10,8481,6297,9844,16313,7375,9629,57939,0,0,0,0,0,0,0,3138,2170,748,1931,1626,820,1257,631,76,782,514,98,0,0,1,0,0,13
1,6591,6294,9536,16191,7160,9924,55696,0,0,0,0,0,0,0,2379,2043,723,1884,1582,912,968,630,77,777,483,95,0,0,0,0,0,0
2,7568,6018,9720,16013,7353,9685,56357,0,0,0,0,0,0,0,2810,2047,816,1856,1661,874,1132,641,83,760,503,85,0,0,0,0,0,3.6
3,7816,6251,9711,16203,7234,9763,56978,0,0,0,0,0,0,0,2859,2015,745,1960,1552,861,1128,601,79,788,475,99,0,0,0,0,0,3.6
4,8206,6238,9732,16390,7311,9913,57790,0,0,0,0,0,0,0,3049,2044,782,1969,1562,867,1179,602,68,797,466,86,0,0,0,0,0,3.6
5,8357,6203,9808,16361,7362,9918,58009,0,0,0,0,0,0,0,3105,2037,789,1958,1546,898,1267,652,73,820,467,85,0,0,0,0,0,3.6
6,8385,6264,9853,16454,7395,9807,58158,0,0,0,0,0,0,0,3073,2066,785,1939,1640,866,1216,620,83,770,477,75,0,0,0,0,0,3.6
7,8506,6306,10023,16669,7328,9911,58743,0,0,0,0,0,0,0,3240,2108,842,1961,1622,905,1315,620,80,773,498,86,0,0,0,0,0,3.6
8,8466,6333,9969,16626,7381,10051,58826,0,0,0,0,0,0,0,3192,2062,798,1974,1650,909,1248,637,87,808,493,85,0,0,0,0,0,3.6
9,8526,6427,10123,16620,7475,9838,59009,0,0,0,0,0,0,0,3189,2109,741,1989,1639,863,1273,652,63,791,483,89,0,0,0,0,0,3.6
10,8604,6498,9891,16712,7273,10099,59077,0,0,0,0,0,0,0,3314,2156,790,1961,1541,928,1359,674,85,806,452,88,0,0,0,0,0,3.6
1,6627,6386,9641,16353,7091,9853,55951,0,0,1,1,0,1,3,2461,2044,807,1952,1625,919,970,645,90,770,521,96,0,0,0,0,0,0
2,7559,6043,9746,16039,7277,9749,56413,0,0,1,1,2,0,4,2824,1989,740,1876,1601,900,1126,614,72,735,455,88,0,0,0,0,1,0
3,7832,6257,9420,15991,7211,9639,56350,1,0,1,2,0,2,6,2820,2015,756,1929,1636,840,1129,578,68,802,476,71,0,0,0,0,1,3.2
4,8271,6033,9683,15962,7176,9640,56765,2,1,0,1,1,0,5,3084,2051,731,1865,1572,853,1266,578,75,775,462,98,1,1,1,0,1,6.4
5,8156,6244,9599,16020,7160,9519,56698,8,0,0,0,0,2,10,3007,2013,788,1872,1580,951,1228,613,72,744,462,92,2,0,1,0,5,6.4
6,8362,6136,9608,15980,6974,9524,56584,6,1,0,0,2,0,9,3127,2077,761,1845,1540,873,1241,621,87,761,483,98,2,1,1,0,5,6.4
7,8229,6150,9527,15989,7038,9728,56661,6,0,0,1,0,3,10,3053,1981,732,1915,1551,861,1261,629,81,787,438,82,4,1,1,0,3,6.4
8,8322,6070,9723,15917,7239,9502,56773,5,0,0,1,1,1,8,3076,1953,811,1874,1618,884,1271,567,93,758,496,86,3,1,1,0,4,6.4
9,8336,6189,9666,15997,7071,9546,56805,5,1,3,5,2,2,18,3050,2001,764,1923,1529,907,1213,597,60,747,454,95,2,1,1,0,8,6.4
10,8439,6273,9655,16123,7044,9685,57219,8,5,3,13,6,7,42,3151,2020,795,1908,1563,858,1295,628,89,744,451,76,12,5,1,0.002,18,8
1,6679,6328,9870,16356,7163,9705,56101,0,0,1,1,0,0,2,2494,2125,829,1937,1541,881,1007,686,84,772,488,95,1,1,1,0,1,0
2,7435,6223,9939,16355,7154,9773,56879,0,0,0,0,0,0,0,2771,2108,800,1842,1595,940,1114,584,102,698,474,88,0,0,1,0,0,21.1
3,7824,6260,9752,16356,7148,9952,57292,0,0,0,0,0,0,0,2844,2105,784,1926,1608,908,1124,615,80,745,498,90,0,0,1,0,0,21.1
4,8139,6255,9680,16233,7357,9662,57326,0,0,0,0,0,0,0,3068,2073,789,1934,1590,895,1218,635,79,760,481,95,0,0,1,0,0,21.1
5,8268,6117,9863,16117,7172,9707,57244,0,0,0,0,0,0,0,3114,2001,774,1900,1586,883,1253,622,79,765,510,100,0,0,1,0,0,21.1
6,8245,6275,9765,16244,7184,9692,57405,0,0,0,0,0,0,0,3032,2038,791,1928,1537,856,1204,601,58,778,487,70,0,0,1,0,0,21.1
7,8459,6207,9726,16269,7223,9752,57636,0,0,0,0,0,0,0,3145,2057,770,2022,1576,920,1258,608,69,827,450,95,0,0,1,0,0,21.1
8,8429,6204,9757,16214,7165,9729,57498,0,0,0,0,0,0,0,3106,1986,825,1920,1595,866,1244,587,87,783,474,86,0,0,1,0,0,21.1
9,8478,6093,9683,15920,7242,9630,57046,0,0,0,0,0,0,0,3196,1957,736,1873,1670,865,1306,583,75,777,509,77,0,0,1,0,0,21.1
10,8432,6208,9615,16029,7154,9552,56990,0,0,0,0,0,0,0,3117,2058,740,1902,1583,845,1237,611,72,732,486,100,0,0,1,0,0,21.1
1,6655,6233,9828,16300,7157,9730,55903,0,0,2,0,0,1,3,2429,2046,781,1872,1555,876,984,618,76,766,485,101,0,0,0,0,1,0
2,7544,6350,9823,16338,7240,9836,57131,0,3,0,2,3,0,8,2858,2142,786,1853,1519,909,1141,636,56,752,429,102,2,2,1,0.001,5,2.8
3,7931,6299,9902,16298,7327,9866,57623,5,0,6,7,1,4,23,2888,2058,836,1906,1655,884,1133,589,68,720,479,86,2,1,1,0,9,12
4,8230,6348,9670,16269,7326,9814,57657,7,2,3,11,3,4,30,3030,2090,797,1913,1571,914,1219,657,69,753,454,87,5,0,1,0,11,18.4
5,8433,6232,9824,16481,7301,9836,58107,15,10,1,11,8,3,48,3132,2017,766,1998,1545,891,1260,597,63,819,433,98,10,6,1,0.002,18,18.4
6,8447,6252,9839,16516,7312,9891,58257,34,3,6,19,5,3,70,3105,2040,788,1969,1561,918,1201,591,65,820,459,80,18,13,1,0.004,25,18.4
7,8500,6214,9890,16520,7291,9902,58317,30,6,9,26,9,13,93,3199,2040,814,1971,1552,913,1264,610,84,789,443,92,25,5,1,0.002,31,21.3
8,8452,6296,9769,16507,7311,9847,58182,34,9,12,38,16,11,120,3188,2008,831,1932,1626,897,1223,610,78,771,492,83,23,9,1,0.003,45,21.3
9,8527,6215,9975,16576,7262,9785,58340,43,20,17,62,17,13,172,3150,2031,773,2016,1629,895,1314,606,75,822,515,103,40,12,1,0.003,61,43.9
10,8551,6372,9880,16535,7255,9854,58447,66,23,24,84,21,38,256,3236,2132,791,2044,1628,883,1304,623,77,835,550,70,58,24,1,0.007,93,44.3
1,6673,6239,9634,16365,7119,9728,55758,0,0,0,0,0,0,0,2480,2074,829,1975,1540,874,963,613,78,773,490,85,0,0,0,0,0,0
2,7451,6176,9635,16147,7273,9670,56352,0,0,0,0,0,0,0,2628,2065,759,1882,1537,858,1080,624,80,763,457,91,0,0,0,0,0,5.4
3,7960,6132,9617,16193,7197,9862,56961,0,0,0,0,0,0,0,2855,1994,817,1885,1584,901,1128,614,80,757,489,91,0,0,0,0,0,5.4
4,8231,6204,9591,16139,7276,9707,57148,0,0,0,0,0,0,0,3069,2056,748,1914,1614,877,1228,614,79,793,478,89,0,0,0,0,0,5.4
5,8269,6243,9684,16099,7226,9722,57243,0,0,0,0,0,0,0,3061,2062,760,1884,1555,827,1241,617,90,772,461,79,0,0,0,0,0,5.4
6,8336,6126,9649,16121,7240,9817,57289,0,0,0,0,0,0,0,3133,1966,781,1854,1566,870,1266,593,75,732,468,72,0,0,0,0,0,5.4
7,8344,6141,9856,16338,7275,9504,57458,0,0,0,0,0,0,0,3087,1988,772,1962,1614,805,1243,586,70,821,509,82,0,0,0,0,0,5.4
8,8436,6287,9704,16355,7129,9755,57666,0,0,0,0,0,0,0,3169,2104,748,2002,1572,860,1292,680,86,793,492,84,0,0,0,0,0,5.4
9,8423,6177,9826,16233,7224,9587,57470,0,0,0,0,0,0,0,3073,2077,748,1913,1536,848,1224,663,74,782,440,88,0,0,0,0,0,5.4
10,8417,6251,9612,16302,7121,9827,57530,0,0,0,0,0,0,0,3138,2011,780,1954,1554,938,1276,633,78,779,479,85,0,0,0,0,0,5.4
1,6700,6292,9761,16251,7147,9732,55883,0,0,0,0,0,0,0,2519,2114,720,1923,1509,845,1015,668,71,781,432,80,0,0,0,0,0,0
2,7449,6294,9727,16174,7241,9841,56726,0,0,0,0,0,0,0,2751,2058,789,1888,1566,885,1088,614,84,761,472,74,0,0,0,0,0,5.1
3,7976,6235,9706,16180,7290,9965,57352,0,0,0,0,0,0,0,2958,2044,760,1885,1584,891,1177,640,77,772,467,94,0,0,0,0,0,5.1
4,8265,6215,9719,16242,7421,9713,57575,0,0,0,0,0,0,0,3118,2055,806,1903,1689,873,1273,620,68,736,495,85,0,0,0,0,0,5.1
5,8244,6223,9836,16238,7176,9752,57469,0,0,0,0,0,0,0,3035,2058,772,1961,1613,894,1206,610,84,791,504,78,0,0,0,0,0,5.1
6,8377,6192,9753,16254,7236,9787,57599,0,0,0,0,0,0,0,3134,2003,798,1884,1618,877,1270,583,79,739,465,98,0,0,0,0,0,5.1
7,8418,6260,9663,16348,7297,9902,57888,0,0,0,0,0,0,0,3062,2094,751,1914,1641,886,1286,593,87,762,503,81,0,0,0,0,0,5.1
8,8492,6180,9801,16445,7344,9960,58222,0,0,0,0,0,0,0,3198,2044,768,1926,1588,873,1249,655,72,791,465,88,0,0,0,0,0,5.1
9,8493,6284,9780,16539,7450,9931,58477,0,0,0,0,0,0,0,3096,2133,808,1992,1708,903,1213,640,83,775,512,78,0,0,0,0,0,5.1
10,8504,6216,9906,16548,7399,9918,58491,0,0,0,0,0,0,0,3217,2034,880,1998,1611,891,1257,608,102,810,518,87,0,0,0,0,0,5.1
1,6703,6305,9662,16210,7136,9834,55850,0,0,2,0,1,0,3,2515,2144,826,1860,1578,933,992,627,90,725,466,94,0,0,0,0,3,0
2,7452,6162,9836,16330,7225,9836,56841,0,2,0,1,0,0,3,2848,2077,786,1941,1591,851,1145,649,64,785,497,95,0,0,0,0,3,16.3
3,7744,6337,9766,16115,7374,9652,56988,3,0,0,0,1,0,4,2875,2144,794,1869,1603,873,1151,648,74,694,448,91,2,0,0,0,2,16.3
4,8110,6203,9794,16347,7162,9734,57350,2,1,1,1,0,1,6,3039,2085,795,1947,1542,876,1179,651,80,758,459,104,2,1,1,0,2,16.3
5,8192,6213,9756,16312,7231,9823,57527,6,0,0,1,0,0,7,3006,2088,771,1960,1552,886,1153,624,82,811,474,72,1,1,1,0,4,16.3
6,8356,6225,9727,16387,7237,9769,57701,7,1,0,3,1,0,12,2981,2083,792,1896,1586,794,1213,589,61,747,465,78,4,0,1,0,6,16.3
7,8429,6212,9926,16508,7302,9821,58198,9,0,1,3,2,3,18,3087,2081,825,1928,1577,906,1194,635,80,796,464,85,5,1,1,0,6,16.3
8,8399,6279,9917,16514,7345,9918,58372,10,5,1,7,1,5,29,3071,2090,836,1975,1617,910,1215,636,72,789,492,104,3,1,1,0,17,16.3
9,8496,6337,9874,16507,7336,10040,58590,22,6,3,11,8,6,56,3151,2096,803,1998,1593,900,1296,624,83,804,467,95,16,4,1,0.001,23,18
10,8548,6261,10059,16475,7443,9803,58589,18,6,7,25,8,4,68,3161,2012,771,1861,1634,869,1213,578,78,753,458,89,15,10,1,0.003,33,18
1,6689,6320,9652,16384,7074,9788,55907,0,0,1,0,0,0,1,2569,2134,737,1951,1495,890,1029,620,62,757,424,87,0,0,0,0,1,0
2,7376,6131,9558,16134,7246,9818,56263,0,0,0,1,0,1,2,2728,2010,754,1944,1609,867,1089,612,62,812,458,74,0,0,0,0,1,8.5
3,7842,6081,9664,15930,7363,9778,56658,0,0,1,0,1,0,2,2990,1971,815,1851,1557,884,1226,605,77,754,480,99,0,0,0,0,2,12.4
4,7995,6205,9681,16223,7221,9663,56988,0,0,0,0,0,0,0,2928,2007,797,1929,1563,868,1138,589,91,788,488,86,0,0,0,0,0,12.4
5,8305,6227,9787,16267,7231,9791,57608,0,0,0,0,0,0,0,3006,2190,818,1937,1584,922,1228,693,66,774,495,93,0,0,0,0,0,12.4
6,8366,6179,9837,16306,7218,9700,57606,0,0,0,0,0,0,0,3060,1988,831,1828,1558,829,1267,593,96,735,466,80,0,0,0,0,0,12.4
7,8455,6260,9806,16462,7296,9744,58023,0,0,0,0,0,0,0,3160,2110,778,1901,1576,823,1232,642,73,763,443,101,0,0,0,0,0,12.4
8,8434,6328,9817,16513,7272,9848,58212,0,0,0,0,0,0,0,3081,2095,827,1916,1653,895,1285,632,83,755,504,89,0,0,0,0,0,12.4
9,8572,6115,10108,16438,7346,9876,58455,0,0,0,0,0,0,0,3236,2043,783,1897,1640,895,1274,658,65,749,494,80,0,0,0,0,0,12.4
10,8346,6540,9868,16555,7307,9890,58506,0,0,0,0,0,0,0,3113,2112,827,2006,1640,857,1255,659,90,844,498,91,0,0,0,0,0,12.4
1,6608,6302,9731,16277,7166,9686,55770,0,1,1,1,0,1,4,2411,2054,789,1962,1557,879,1001,598,77,796,436,82,1,1,1,0,0,0
2,7519,6296,9850,16190,7167,9667,56689,1,1,1,3,3,1,10,2817,2089,799,1880,1529,861,1123,641,77,750,423,89,1,0,1,0,5,2.2
3,7931,6251,9911,16117,7210,9714,57134,4,2,0,6,1,2,15,2918,2123,783,1817,1610,904,1188,658,77,748,478,84,4,1,1,0,6,6.3
4,8097,6369,9670,16221,7216,9863,57436,7,2,0,2,1,1,13,2997,2087,801,1936,1583,860,1162,594,77,768,476,89,7,3,1,0.001,4,6.3
5,8313,6185,9608,16250,7328,9751,57435,8,0,0,2,3,1,14,3050,2023,756,1932,1610,851,1294,590,88,757,502,86,4,1,1,0,5,21.5
6,8409,6169,9783,16390,7266,9820,57837,9,0,2,5,3,1,20,2969,2062,771,1932,1565,894,1216,603,79,753,489,87,3,2,1,0.001,9,21.5
7,8526,6239,9978,16463,7278,9824,58308,3,3,3,15,3,0,27,3084,2096,798,1894,1631,936,1242,671,77,772,505,101,6,3,1,0.001,15,21.5
8,8554,6286,9803,16514,7271,9913,58341,7,8,5,20,3,3,46,3126,2127,817,1937,1600,921,1244,647,84,809,448,94,7,1,1,0,26,21.5
9,8567,6264,9857,16512,7350,9754,58304,30,11,7,29,15,12,104,3221,2012,773,1947,1623,904,1280,577,73,753,490,91,23,9,1,0.003,49,28.8
10,8540,6325,9768,16572,7197,9997,58399,43,12,17,60,12,14,158,3241,2100,809,1937,1633,957,1269,646,94,766,490,108,28,13,1,0.004,62,28.8
1,6647,6260,9680,16329,7132,9794,55842,0,0,0,0,0,0,0,2433,2086,758,1928,1558,891,978,635,73,773,429,88,0,0,0,0,0,0
2,7532,6193,9803,16096,7230,9775,56629,0,0,0,0,0,0,0,2736,2041,828,1861,1587,906,1075,610,84,798,460,92,0,0,0,0,0,1
3,7960,6229,9688,16124,7207,9634,56842,0,0,0,0,0,0,0,2917,2081,816,1869,1626,874,1200,595,88,742,470,94,0,0,0,0,0,1
4,8190,6199,9562,16149,7204,9737,57041,0,0,0,0,0,0,0,3022,2044,688,1930,1594,831,1251,608,65,774,490,99,0,0,0,0,0,1
5,8365,6131,9604,16086,7287,9688,57161,0,0,0,0,0,0,0,3094,2082,775,1901,1536,865,1218,627,75,766,448,88,0,0,0,0,0,1
6,8334,6122,9696,16278,7219,9769,57418,0,0,0,0,0,0,0,3014,2036,805,1902,1595,883,1200,589,78,784,481,104,0,0,0,0,0,1
7,8376,6176,9674,16199,7245,9820,57490,0,0,0,0,0,0,0,3066,2057,762,1874,1637,868,1230,598,65,785,498,97,0,0,0,0,0,1
8,8391,6282,9727,16373,7287,9793,57853,0,0,0,0,0,0,0,3153,2082,817,1884,1630,912,1265,615,86,756,488,98,0,0,0,0,0,1
9,8378,6201,10214,16463,7262,9701,58219,0,0,0,0,0,0,0,3121,2033,769,1900,1535,882,1221,591,72,766,428,96,0,0,0,0,0,1
10,8383,6486,9684,16582,7207,9966,58308,0,0,0,0,0,0,0,3155,2125,747,1950,1511,899,1300,624,65,756,468,86,0,0,0,0,0,1
1,6638,6320,9660,16206,7113,9847,55784,0,0,1,1,0,0,2,2412,2079,788,1885,1530,914,942,573,70,749,422,99,0,0,0,0,1,0
2,7560,6145,9671,16060,7334,9619,56389,0,0,0,2,1,1,4,2894,2018,783,1898,1626,878,1154,607,74,779,503,95,1,0,0,0,2,29
3,7835,6132,9693,16093,7092,9694,56539,0,1,2,2,0,0,5,2849,1962,772,1910,1512,884,1126,567,75,791,437,85,1,0,0,0,2,29
4,8164,6134,9732,16197,7218,9612,57057,1,5,1,5,2,3,17,2969,2005,779,1916,1539,861,1182,602,75,743,457,73,3,1,1,0,8,29
5,8348,6163,9565,16275,7086,9757,57194,5,4,2,14,2,4,31,3108,2024,763,1929,1585,873,1211,613,69,814,470,96,8,3,1,0.001,12,29
6,8379,6089,9651,16227,7245,9735,57326,8,1,4,11,4,4,32,3088,2052,770,1916,1637,869,1199,635,67,769,469,86,6,1,1,0,14,29
7,8298,6111,9608,16174,7182,9775,57148,10,6,4,18,3,8,49,3026,2004,753,1888,1619,896,1164,540,75,797,512,96,10,5,1,0.002,19,29
8,8333,6220,9689,16109,7250,9711,57312,29,2,4,25,5,9,74,3116,2031,739,1911,1586,902,1232,600,87,776,507,76,17,6,1,0.002,35,40.8
9,8391,6253,9816,16215,7194,9832,57701,24,9,13,47,14,20,127,3090,2100,802,1861,1604,867,1191,611,71,729,484,95,21,10,1,0.003,54,40.8
10,8424,6293,9654,16215,7251,9722,57559,36,21,21,64,21,21,184,3119,2068,743,1972,1567,874,1244,601,68,761,456,104,47,15,1,0.005,74,40.8
1,6667,6203,9809,16416,7162,9611,55868,0,0,1,1,0,1,3,2461,2097,734,1950,1584,862,1001,607,73,770,458,97,0,0,0,0,1,0
2,7373,6338,9692,16232,7185,9740,56560,2,2,0,3,0,0,7,2732,2074,771,1924,1571,855,1096,623,67,769,468,83,2,0,0,0,4,10.4
3,7925,6238,9678,16058,7224,9670,56793,7,0,0,5,0,2,14,2939,2150,796,1910,1629,829,1172,634,81,793,478,76,1,1,1,0,6,10.4
4,8060,6127,9547,16117,7186,9695,56732,14,2,0,10,2,5,33,2998,2027,749,1910,1526,849,1211,577,78,760,457,77,8,2,1,0.001,14,10.4
5,8135,6204,9577,16073,7199,9813,57001,19,5,3,20,8,6,61,3013,2059,748,1877,1561,943,1180,657,88,779,479,109,18,7,1,0.002,22,29
6,8309,6084,9707,16134,7263,9621,57118,29,11,10,27,10,15,102,3051,2012,777,1942,1613,860,1246,638,95,745,466,72,23,7,1,0.002,37,30.1
7,8304,6149,9624,16170,7131,9630,57008,53,10,13,50,19,22,167,3089,2001,759,1930,1516,913,1225,584,73,808,456,89,39,18,1,0.006,59,30.1
8,8318,6180,9689,16179,7140,9684,57190,53,12,20,90,23,21,219,3089,2096,752,1943,1519,833,1200,609,66,804,447,91,43,17,1,0.005,83,32.1
9,8312,6184,9812,16134,7213,9710,57365,80,23,42,121,34,47,347,3084,1971,756,1899,1531,880,1253,605,78,798,478,88,63,20,1,0.006,118,34.1
10,8403,6317,9789,16260,7187,9676,57632,115,50,51,177,54,70,517,3136,2026,773,1867,1597,885,1255,607,77,737,516,85,120,32,1,0.01,169,51.7
1,6646,6294,9756,16148,7173,9747,55764,0,1,0,0,0,1,2,2436,2072,761,1906,1592,914,968,645,79,752,476,86,1,0,0,0,1,0
