Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
3,5894,6215,9455,15816,7151,9449,53980,2,0,2,6,1,2,13,2117,3462,713,1893,1531,841,849,1040,66,741,470,92,4,2,1,0.001,6,9.2
4,5798,6075,9649,16011,7002,9465,54000,2,3,1,4,0,5,15,2157,3260,789,1920,1521,874,882,948,79,781,441,83,4,3,1,0.001,7,9.5
5,5774,6148,9646,16030,6966,9389,53953,2,1,0,1,2,1,7,2109,3351,775,1912,1521,830,859,972,56,799,459,94,2,0,1,0,2,10.2
6,5765,6181,9593,15995,7027,9390,53951,4,0,0,1,0,0,5,2167,3359,776,1874,1560,789,843,1007,82,770,469,92,1,1,1,0,3,10.2
7,5785,6156,9596,15989,6962,9665,54153,1,0,0,0,0,0,1,2138,3447,760,1936,1495,874,848,1051,83,754,468,81,1,0,1,0,0,10.2
8,5652,6099,9512,15981,7190,9480,53914,0,0,0,0,0,0,0,2021,3337,722,1928,1557,823,812,1001,87,778,455,102,0,0,1,0,0,10.2
9,5682,6058,9470,16057,7124,9712,54103,0,0,0,0,0,0,0,2118,3281,766,1905,1579,906,819,996,73,750,477,86,0,0,1,0,0,10.2
10,5621,6037,9719,16199,7191,9674,54441,0,0,0,0,0,0,0,2103,3247,731,1906,1569,848,869,1014,86,766,441,83,0,0,1,0,0,10.2
1,6660,6313,9722,16267,7154,9713,55829,0,0,1,1,0,0,2,2435,3487,801,1849,1611,871,978,1094,88,741,493,87,0,0,0,0,1,0
2,6319,6178,9663,16114,7193,9659,55126,0,0,0,1,0,0,1,2363,3357,803,1878,1605,867,945,1013,70,731,475,94,1,0,0,0,0,4
3,6036,6154,9424,15977,7184,9646,54421,0,0,0,0,0,0,0,2198,3325,772,1922,1576,886,867,1024,72,768,489,86,0,0,0,0,0,4
4,5941,6033,9425,16021,7138,9586,54144,0,0,0,0,0,0,0,2262,3303,727,1922,1573,829,896,984,64,772,494,107,0,0,0,0,0,4
5,5765,6004,9503,15827,7105,9527,53731,0,0,0,0,0,0,0,2185,3331,755,1950,1602,869,890,1004,77,778,476,91,0,0,0,0,0,4
6,5615,6051,9458,15855,7030,9570,53579,0,0,0,0,0,0,0,2038,3272,752,1860,1499,898,814,946,82,799,472,112,0,0,0,0,0,4
7,5679,6005,9428,15988,7096,9625,53821,0,0,0,0,0,0,0,2093,3192,766,1845,1477,846,774,973,73,736,413,75,0,0,0,0,0,4
8,5692,6030,9585,16264,7127,9662,54360,0,0,0,0,0,0,0,2173,3260,771,1914,1600,902,850,993,69,810,464,80,0,0,0,0,0,4
9,5602,6145,9581,16318,7130,9750,54526,0,0,0,0,0,0,0,2093,3369,735,1995,1574,863,843,994,83,787,467,94,0,0,0,0,0,4
10,5600,6105,9619,16281,7257,9706,54568,0,0,0,0,0,0,0,2040,3298,760,1975,1637,892,841,946,69,781,496,113,0,0,0,0,0,4
1,6637,6338,9686,16304,7196,9775,55936,0,0,0,0,0,0,0,2490,3525,815,1956,1574,869,1000,1146,97,796,425,87,0,0,0,0,0,0
2,6219,6222,9826,16380,7344,9858,55849,0,0,0,0,0,0,0,2296,3419,781,1933,1603,922,915,999,104,763,472,85,0,0,0,0,0,1
3,5967,6255,9902,16489,7282,9928,55823,0,0,0,0,0,0,0,2211,3478,819,1942,1619,835,875,1052,80,779,482,91,0,0,0,0,0,1
4,5799,6232,9987,16418,7330,9655,55421,0,0,0,0,0,0,0,2107,3439,793,1926,1605,854,845,1026,71,765,505,84,0,0,0,0,0,1
5,5799,6429,9891,16537,7208,9853,55717,0,0,0,0,0,0,0,2159,3557,787,1905,1551,930,887,1058,73,777,463,87,0,0,0,0,0,1
6,5840,6369,9928,16605,7282,10087,56111,0,0,0,0,0,0,0,2128,3456,762,2008,1642,870,868,1055,78,778,500,94,0,0,0,0,0,1
7,5859,6395,9923,16467,7561,9805,56010,0,0,0,0,0,0,0,2131,3494,831,1881,1640,919,864,1053,82,766,451,94,0,0,0,0,0,1
8,5889,6249,9857,16804,7214,10122,56135,0,0,0,0,0,0,0,2175,3420,760,1946,1565,882,839,1025,85,766,449,94,0,0,0,0,0,1
9,5851,6273,9774,16768,7541,10110,56317,0,0,0,0,0,0,0,2137,3441,778,1962,1654,930,853,1021,78,793,506,87,0,0,0,0,0,1
10,5841,6240,10043,16882,7507,10304,56817,0,0,0,0,0,0,0,2112,3395,792,1980,1629,910,877,1063,68,828,492,75,0,0,0,0,0,1
1,6650,6274,9779,16266,7164,9691,55824,0,1,0,0,0,0,1,2498,3494,846,1857,1572,871,1014,1112,93,747,464,71,1,0,0,0,0,0
2,6161,6235,9711,16155,7178,9763,55203,0,0,0,0,0,0,0,2299,3402,748,1900,1540,855,890,1015,82,746,469,76,0,0,0,0,0,4.1
3,5946,6233,9649,16027,7259,9733,54847,0,0,0,0,0,0,0,2146,3389,738,1916,1608,834,864,1025,73,757,473,79,0,0,0,0,0,4.1
4,5930,6145,9644,16132,7284,9746,54881,0,0,0,0,0,0,0,2231,3405,731,1992,1634,886,891,986,84,802,508,78,0,0,0,0,0,4.1
5,5702,6201,9618,16057,7202,9613,54393,0,0,0,0,0,0,0,2140,3437,777,1941,1634,833,843,997,82,758,488,79,0,0,0,0,0,4.1
6,5661,6098,9584,16130,7261,9805,54539,0,0,0,0,0,0,0,2079,3327,756,1889,1610,856,792,1034,76,739,477,82,0,0,0,0,0,4.1
7,5627,6170,9883,16451,7285,9695,55111,0,0,0,0,0,0,0,2166,3324,803,1901,1605,916,868,996,85,791,511,98,0,0,0,0,0,4.1
8,5579,6357,10043,16446,7150,9882,55457,0,0,0,0,0,0,0,2056,3492,790,1885,1540,873,826,1041,80,752,483,95,0,0,0,0,0,4.1
9,5673,6465,9669,16423,7317,9922,55469,0,0,0,0,0,0,0,2172,3613,795,1900,1532,904,893,1108,73,779,463,88,0,0,0,0,0,4.1
10,5685,6166,9859,16493,7318,9964,55485,0,0,0,0,0,0,0,2139,3456,788,2001,1688,901,885,1085,83,843,507,103,0,0,0,0,0,4.1
1,6694,6314,9810,16289,7206,9770,56083,1,0,1,1,0,0,3,2493,3447,750,1937,1605,903,993,1068,92,769,468,89,0,0,0,0,1,0
2,6319,6222,9730,16210,7210,9763,55454,4,0,0,2,0,2,8,2385,3453,768,1905,1608,813,933,1025,97,746,502,83,2,0,0,0,3,5
3,5960,6223,9586,16049,7322,9666,54806,2,0,1,4,2,1,10,2200,3366,727,1901,1598,856,894,1009,72,711,473,84,2,1,1,0,3,14.4
4,5889,6228,9645,16191,7160,9664,54777,2,6,6,12,2,4,32,2168,3468,800,1893,1598,810,883,1049,79,759,481,82,11,4,1,0.001,10,14.4
5,5777,6060,9690,16028,7240,9780,54575,4,3,6,12,4,3,32,2086,3299,742,1927,1597,840,844,995,86,751,472,85,5,2,1,0.001,14,33.1
6,5789,6158,9634,16181,7375,9582,54719,19,5,6,31,8,6,75,2088,3459,769,1902,1635,820,810,1025,83,736,470,89,17,7,1,0.002,31,42.2
7,5716,6178,9910,16343,7162,9808,55117,28,16,27,69,14,23,177,2105,3387,814,1910,1548,842,847,1009,69,781,472,69,35,17,1,0.005,53,42.2
8,5765,6305,9853,16372,7300,9804,55399,45,24,31,81,31,31,243,2183,3473,751,1989,1584,893,888,995,79,817,509,89,53,17,1,0.005,93,42.2
9,5751,6360,9849,16376,7216,9759,55311,95,30,25,113,34,41,338,2144,3485,747,1878,1571,897,819,1015,80,751,466,68,77,26,1,0.008,133,42.2
10,5760,6391,9709,16372,7188,9796,55216,115,45,57,178,47,75,517,2137,3494,762,1908,1624,912,862,1061,78,753,473,92,109,29,1,0.009,169,42.2
1,6683,6236,9719,16384,7090,9659,55771,0,0,1,1,0,0,2,2442,3481,753,1988,1606,885,995,1029,70,822,457,86,0,0,0,0,1,0
2,6244,6250,9558,16064,7162,9772,55050,0,1,0,1,0,0,2,2317,3423,748,1916,1558,877,926,1060,80,730,464,95,1,0,0,0,1,2.2
3,6030,6171,9596,15999,7231,9592,54619,0,0,0,0,0,0,0,2216,3405,767,1917,1545,872,927,1068,67,793,476,83,0,0,0,0,0,2.2
4,5899,6119,9422,16086,7049,9739,54314,0,0,0,0,0,0,0,2142,3371,797,1908,1554,878,866,1013,71,732,451,80,0,0,0,0,0,2.2
5,5834,6042,9598,16083,7218,9645,54420,0,0,0,0,0,0,0,2167,3330,750,1811,1583,909,835,981,84,734,472,91,0,0,0,0,0,2.2
6,5644,6182,9749,16227,7120,9620,54542,0,0,0,0,0,0,0,2091,3375,790,1920,1551,905,809,1013,84,745,437,99,0,0,0,0,0,2.2
7,5606,6313,9725,16146,7136,9661,54587,0,0,0,0,0,0,0,2049,3420,792,1973,1581,819,827,1096,94,775,462,86,0,0,0,0,0,2.2
8,5755,6256,9488,15943,7230,9540,54212,0,0,0,0,0,0,0,2104,3529,781,1856,1637,867,889,1059,64,725,471,92,0,0,0,0,0,2.2
9,5676,5978,9644,16093,7070,9658,54119,0,0,0,0,0,0,0,2126,3295,802,1926,1569,853,851,1009,102,803,439,89,0,0,0,0,0,2.2
10,5566,6109,9489,16050,7176,9618,54008,0,0,0,0,0,0,0,2004,3383,828,1968,1594,867,785,1069,82,760,471,85,0,0,0,0,0,2.2
1,6667,6298,9567,16207,7135,9671,55545,0,1,0,0,0,0,1,2432,3491,715,1900,1573,817,970,1069,88,744,465,73,0,0,0,0,1,0
2,6288,6182,9730,16250,7262,9911,55623,0,0,0,0,0,0,0,2405,3394,810,1949,1563,888,952,980,78,771,453,90,0,0,0,0,0,1
3,5934,6169,9824,16176,7388,9639,55130,0,0,0,0,0,0,0,2275,3336,775,1863,1643,818,869,966,78,772,472,67,0,0,0,0,0,1
4,5785,6234,9708,16391,7213,9857,55188,0,0,0,0,0,0,0,2125,3430,791,1971,1552,907,854,1034,80,830,465,98,0,0,0,0,0,1
5,5717,6224,9891,16264,7292,9613,55001,0,0,0,0,0,0,0,2165,3451,760,1918,1556,909,829,1064,91,783,466,102,0,0,0,0,0,1
6,5626,6429,9910,16309,7081,9700,55055,0,0,0,0,0,0,0,2119,3529,806,1881,1501,831,799,1055,70,751,414,89,0,0,0,0,0,1
7,5691,6352,9711,16321,7276,9750,55101,0,0,0,0,0,0,0,2061,3530,779,1973,1696,842,813,1050,87,808,481,76,0,0,0,0,0,1
8,5739,6162,9783,16357,7247,9831,55119,0,0,0,0,0,0,0,2137,3442,815,1939,1640,936,881,1028,76,802,489,89,0,0,0,0,0,1
9,5643,6259,9832,16317,7178,9717,54946,0,0,0,0,0,0,0,2189,3476,830,1928,1620,870,844,1062,91,769,480,89,0,0,0,0,0,1
10,5550,6245,9686,16333,7208,9715,54737,0,0,0,0,0,0,0,1968,3509,785,1924,1550,848,830,1041,67,747,453,81,0,0,0,0,0,1
1,6671,6181,9614,16345,7229,9789,55829,0,1,0,0,0,1,2,2468,3352,809,1909,1604,872,998,1038,78,724,467,90,0,0,0,0,2,0
2,6223,6097,9738,16124,7331,9580,55093,0,0,0,0,0,0,0,2301,3344,764,1846,1574,923,939,1017,67,758,468,88,0,0,0,0,0,1
3,5948,6202,9893,16284,7070,9629,55026,0,0,0,0,0,0,0,2268,3414,775,1942,1569,883,902,995,65,777,475,98,0,0,0,0,0,1
4,5734,6400,9520,16152,7161,9658,54625,0,0,0,0,0,0,0,2096,3507,777,1938,1597,854,855,1002,94,788,495,80,0,0,0,0,0,1
5,5815,6091,9625,16153,7199,9589,54472,0,0,0,0,0,0,0,2167,3340,709,2002,1556,870,873,1024,71,787,461,86,0,0,0,0,0,1
6,5759,6211,9727,16170,7120,9497,54484,0,0,0,0,0,0,0,2178,3408,735,1936,1572,884,889,1035,80,818,482,92,0,0,0,0,0,1
7,5722,6200,9659,16225,7030,9526,54362,0,0,0,0,0,0,0,2111,3430,769,1963,1582,834,848,1027,71,807,473,84,0,0,0,0,0,1
8,5657,6166,9780,16078,7063,9551,54295,0,0,0,0,0,0,0,2120,3433,765,1850,1501,853,806,1028,98,706,494,77,0,0,0,0,0,1
9,5570,6210,9602,16163,7089,9513,54147,0,0,0,0,0,0,0,2115,3422,753,1993,1588,827,855,1080,59,817,470,87,0,0,0,0,0,1
10,5580,6083,9602,15983,7061,9846,54155,0,0,0,0,0,0,0,2032,3275,779,1830,1552,940,807,978,69,736,451,78,0,0,0,0,0,1
1,6623,6288,9757,16352,7114,9729,55863,0,1,0,1,0,0,2,2452,3410,834,1920,1601,887,945,1001,85,728,488,72,1,0,0,0,1,0
2,6282,6212,9814,16223,7193,9816,55540,0,0,1,4,0,1,6,2348,3364,754,1937,1559,858,958,1024,87,750,459,83,0,0,0,0,2,4.2
3,6031,6206,9679,16078,7262,9744,55000,1,3,2,7,2,0,15,2268,3447,793,1856,1606,812,885,1022,73,724,463,93,4,1,1,0,8,4.5
4,5813,6204,9738,16312,7267,9822,55156,5,4,4,11,4,6,34,2195,3452,820,1899,1597,856,878,1017,83,751,470,69,9,2,1,0.001,7,18.4
5,5708,6235,9817,16183,7325,9715,54983,7,5,9,15,4,8,48,2076,3326,809,1943,1560,836,881,927,87,790,454,80,7,2,1,0.001,17,18.4
6,5744,6253,9784,16329,7279,9920,55309,21,2,6,14,10,9,62,2081,3470,763,1871,1586,882,800,1062,85,762,453,102,14,3,1,0.001,21,18.4
7,5731,6256,9727,16513,7415,9975,55617,18,16,11,29,12,10,96,2161,3411,809,1920,1604,907,870,1018,81,811,492,96,25,10,1,0.003,34,28.4
8,5733,6145,10085,16741,7410,10000,56114,30,16,14,45,14,30,149,2062,3370,822,2050,1635,1010,811,1032,71,840,520,109,39,14,1,0.004,54,28.4
9,5738,6375,10110,16686,7373,9881,56163,29,21,27,73,28,28,206,2104,3473,820,1999,1585,842,844,1018,83,805,484,84,35,8,1,0.002,68,28.4
10,5839,6400,9891,16507,7384,9967,55988,65,24,32,96,30,50,297,2152,3488,812,1925,1621,922,868,1026,97,794,467,87,63,19,1,0.006,99,28.4
1,6638,6344,9738,16299,7118,9761,55898,0,0,1,1,0,1,3,2502,3481,778,1843,1594,812,1020,991,75,781,470,86,1,1,1,0,2,0
2,6266,6212,9635,16190,7265,9646,55214,0,0,0,1,1,0,2,2321,3421,733,1909,1595,869,944,1021,63,748,482,96,0,0,1,0,1,1
3,5975,6185,9729,16124,7207,9724,54944,0,0,0,1,0,0,1,2190,3442,795,1899,1606,856,872,971,104,763,510,89,0,0,1,0,1,3.2
4,5840,6210,9856,16202,7303,9808,55219,0,0,0,0,0,0,0,2172,3372,818,1889,1589,866,883,1045,77,765,493,88,0,0,1,0,0,3.2
5,5809,6297,9946,16518,7233,9899,55702,0,0,0,0,0,0,0,2145,3448,802,1913,1634,878,887,983,80,773,467,84,0,0,1,0,0,3.2
6,5794,6342,9757,16427,7375,9974,55669,0,0,0,0,0,0,0,2129,3514,767,1905,1670,898,868,1038,68,757,505,88,0,0,1,0,0,3.2
7,5749,6254,9993,16518,7422,9923,55859,0,0,0,0,0,0,0,2038,3443,775,1987,1689,893,843,1027,81,789,526,94,0,0,1,0,0,3.2
8,5793,6336,9810,16588,7423,9981,55931,0,0,0,0,0,0,0,2179,3570,812,1940,1594,907,841,1084,69,767,473,86,0,0,1,0,0,3.2
9,5706,6229,9951,16553,7432,9917,55788,0,0,0,0,0,0,0,2154,3399,784,1949,1630,883,909,1044,74,774,529,86,0,0,1,0,0,3.2
10,5678,6300,9818,16744,7378,9991,55909,0,0,0,0,0,0,0,2106,3395,791,2040,1571,920,837,1006,82,836,468,86,0,0,1,0,0,3.2
1,6645,6250,9594,16299,7175,9653,55616,0,1,0,0,0,0,1,2460,3363,737,1903,1551,826,998,1001,65,762,470,82,0,0,0,0,1,0
2,6289,6112,9677,16231,7153,9786,55248,0,0,0,0,0,0,0,2333,3371,736,1935,1651,879,896,1007,69,772,482,77,0,0,0,0,0,2
3,5983,6187,9581,15936,7258,9597,54542,0,0,0,0,0,0,0,2252,3388,759,1856,1589,829,942,947,59,753,465,101,0,0,0,0,0,2
4,5836,6107,9566,16095,7141,9773,54518,0,0,0,0,0,0,0,2246,3330,729,1879,1561,909,914,1017,72,753,523,83,0,0,0,0,0,2
5,5695,6224,9539,16137,7248,9652,54495,0,0,0,0,0,0,0,2097,3400,731,1902,1553,894,853,1003,59,780,491,103,0,0,0,0,0,2
6,5678,6130,9874,16358,7140,9545,54725,0,0,0,0,0,0,0,2090,3344,794,1885,1567,865,823,1003,83,767,475,75,0,0,0,0,0,2
7,5783,6333,9792,16348,7124,9705,55085,0,0,0,0,0,0,0,2135,3436,757,1896,1544,899,895,1014,80,789,435,105,0,0,0,0,0,2
8,5800,6318,9843,16428,7219,9792,55400,0,0,0,0,0,0,0,2024,3541,798,1951,1585,900,791,1034,88,819,476,81,0,0,0,0,0,2
9,5848,6272,9646,16370,7216,9641,54993,0,0,0,0,0,0,0,2115,3354,763,1913,1604,840,839,1006,75,744,494,72,0,0,0,0,0,2
10,5929,6140,9706,16285,7179,9800,55039,0,0,0,0,0,0,0,2177,3347,796,1894,1576,857,853,1030,70,793,475,82,0,0,0,0,0,2
1,6656,6316,9689,16342,7159,9798,55960,0,1,0,0,0,0,1,2508,3468,792,1933,1589,896,1076,1098,68,771,447,81,0,0,0,0,1,0
2,6265,6124,9746,16220,7294,9897,55546,2,0,0,0,0,1,3,2282,3374,823,1851,1604,892,865,1037,75,762,468,81,0,0,0,0,3,4.2
3,6012,6219,9776,16181,7402,9821,55411,2,0,0,1,1,0,4,2270,3466,801,1944,1612,918,919,1037,65,773,499,89,1,0,0,0,3,5
4,5762,6215,9613,16256,7199,9706,54751,0,0,2,2,0,0,4,2116,3413,721,1928,1618,910,878,1019,70,775,447,105,0,0,0,0,1,5
5,5750,6193,9667,16150,7111,9605,54476,2,1,1,3,0,1,8,2144,3398,762,1896,1583,842,859,1021,70,760,458,70,1,1,1,0,5,5
6,5704,6164,9543,15994,7160,9746,54311,6,1,1,9,2,1,20,2122,3397,735,1912,1560,882,864,1071,79,809,449,91,6,1,1,0,7,5
7,5691,6127,9709,15964,7240,9581,54312,3,2,5,13,5,8,36,2110,3345,810,1853,1565,847,832,996,83,739,428,87,4,0,1,0,13,23.3
8,5688,6190,9532,16123,7201,9675,54409,1,3,13,16,5,9,47,2116,3342,783,1846,1572,921,869,1014,89,731,455,87,5,1,1,0,19,23.3
9,5737,6079,9642,16325,7100,9681,54564,7,5,8,18,9,5,52,2146,3311,769,1930,1528,841,839,991,73,772,446,79,12,1,1,0,17,26.2
10,5711,6135,9746,16039,7150,9509,54290,5,9,12,32,6,11,75,2152,3372,777,1945,1577,843,870,1032,80,802,491,81,17,5,1,0.001,26,26.2
1,6722,6314,9749,16346,7157,9697,55985,0,0,1,2,0,0,3,2511,3437,832,1889,1556,893,1041,1039,81,785,473,82,0,0,0,0,1,0
2,6270,6162,9747,16183,7186,9812,55360,0,0,2,3,1,0,6,2277,3457,782,1827,1559,900,925,1002,78,753,432,95,2,0,0,0,2,2.2
3,5948,6224,9645,16137,7263,9755,54972,0,1,0,0,0,0,1,2251,3444,773,1918,1594,908,877,1083,83,747,507,93,1,0,0,0,0,13.9
4,5819,6126,9588,16073,7224,9718,54548,0,0,0,0,0,0,0,2181,3421,734,1850,1627,872,834,1038,69,734,489,89,0,0,0,0,0,18.4
5,5642,6121,9730,16101,7168,9744,54506,0,0,0,0,0,0,0,2092,3320,805,1925,1595,898,841,994,78,779,480,97,0,0,0,0,0,18.4
6,5718,6168,9640,16092,7226,9717,54561,0,0,0,0,0,0,0,2144,3389,774,1839,1553,885,826,994,103,739,445,78,0,0,0,0,0,18.4
7,5653,6123,9724,16283,7215,9642,54640,0,0,0,0,0,0,0,2037,3329,798,1872,1581,850,821,994,73,744,448,72,0,0,0,0,0,18.4
8,5673,6215,9758,16413,7169,9640,54868,0,0,0,0,0,0,0,2109,3417,799,1971,1591,834,812,1005,75,802,428,97,0,0,0,0,0,18.4
9,5702,6215,9835,16416,7205,9792,55165,0,0,0,0,0,0,0,2057,3343,788,1987,1582,874,822,1017,85,765,460,78,0,0,0,0,0,18.4
10,5792,6243,9731,16376,7265,9844,55251,0,0,0,0,0,0,0,2142,3487,729,1911,1612,876,875,1089,63,774,476,94,0,0,0,0,0,18.4
1,6620,6371,9625,16285,7146,9590,55637,0,0,1,0,0,0,1,2406,3558,787,1962,1599,853,918,1046,75,815,457,92,1,0,0,0,0,0
2,6262,6205,9727,16027,7139,9754,55114,0,0,0,0,0,0,0,2306,3460,732,1933,1532,853,947,1068,73,777,484,96,0,0,0,0,0,1.4
3,6016,6258,9636,15946,7291,9693,54840,0,0,0,0,0,0,0,2218,3435,765,1917,1618,911,903,997,74,770,487,106,0,0,0,0,0,1.4
4,5915,6116,9629,15972,7190,9576,54398,0,0,0,0,0,0,0,2180,3368,744,1852,1558,877,839,1006,72,766,453,109,0,0,0,0,0,1.4
5,5749,6222,9479,15981,7090,9670,54191,0,0,0,0,0,0,0,2156,3449,777,1880,1523,872,850,1043,94,769,467,73,0,0,0,0,0,1.4
6,5669,6030,9725,15990,7179,9593,54186,0,0,0,0,0,0,0,2122,3300,798,1876,1602,867,825,981,82,726,496,77,0,0,0,0,0,1.4
7,5586,6214,9629,16120,7150,9500,54199,0,0,0,0,0,0,0,2039,3440,769,1945,1590,860,820,1056,85,754,471,86,0,0,0,0,0,1.4
8,5622,6061,9592,16116,7070,9569,54030,0,0,0,0,0,0,0,2092,3387,760,1911,1491,883,829,1060,72,774,447,85,0,0,0,0,0,1.4
9,5569,6149,9661,16147,7094,9696,54316,0,0,0,0,0,0,0,2112,3361,779,1874,1639,863,855,1005,84,738,495,74,0,0,0,0,0,1.4
10,5576,6153,9546,15939,7172,9662,54048,0,0,0,0,0,0,0,2118,3400,727,1861,1621,867,837,1029,79,759,496,80,0,0,0,0,0,1.4
1,6618,6262,9609,16181,7186,9659,55515,0,0,0,0,0,0,0,2373,3467,750,1951,1552,897,912,1036,76,776,440,85,0,0,0,0,0,0
2,6336,6172,9574,16001,7099,9584,54766,0,0,0,0,0,0,0,2298,3430,731,1869,1530,908,926,982,65,738,440,85,0,0,0,0,0,1
3,6084,6137,9512,15952,7071,9615,54371,0,0,0,0,0,0,0,2224,3374,754,1950,1579,892,914,1017,73,779,505,73,0,0,0,0,0,1
4,5923,6075,9435,15777,7104,9556,53870,0,0,0,0,0,0,0,2189,3360,766,1939,1543,871,840,1020,68,764,438,69,0,0,0,0,0,1
5,5733,6032,9406,15763,7073,9587,53594,0,0,0,0,0,0,0,2090,3266,722,1835,1556,847,790,983,66,761,489,70,0,0,0,0,0,1
6,5746,5981,9572,15954,7150,9578,53981,0,0,0,0,0,0,0,2087,3272,791,1905,1602,871,859,1001,70,749,493,86,0,0,0,0,0,1
7,5699,6098,9428,16157,7095,9606,54083,0,0,0,0,0,0,0,2110,3346,723,1896,1617,884,855,984,60,774,469,77,0,0,0,0,0,1
8,5671,6030,9720,16153,7091,9495,54160,0,0,0,0,0,0,0,2082,3305,757,1944,1502,866,851,1000,82,788,457,74,0,0,0,0,0,1
9,5650,6179,9779,16196,7029,9564,54397,0,0,0,0,0,0,0,2124,3394,790,1958,1572,915,846,986,66,786,465,91,0,0,0,0,0,1
10,5576,6165,9601,16004,7082,9610,54038,0,0,0,0,0,0,0,2037,3414,758,1860,1563,848,824,1042,92,749,476,78,0,0,0,0,0,1
1,6626,6341,9658,16191,7227,9782,55825,0,0,2,1,0,0,3,2430,3440,786,1895,1581,884,970,1040,74,751,460,77,0,0,0,0,1,0
2,6327,6128,9559,16065,7285,9772,55136,0,1,0,0,0,0,1,2366,3352,765,1939,1622,906,957,972,66,758,487,89,1,0,0,0,0,2
3,6024,6063,9754,15966,7290,9537,54634,0,0,0,0,0,0,0,2270,3357,816,1842,1659,888,892,966,85,787,487,98,0,0,0,0,0,3.2
4,5773,6232,9551,16123,7077,9822,54578,0,0,0,0,0,0,0,2205,3432,753,1853,1498,926,898,1028,90,719,467,98,0,0,0,0,0,3.2
5,5621,6074,9564,16054,7295,9611,54219,0,0,0,0,0,0,0,2142,3334,775,1895,1589,900,857,983,77,750,483,99,0,0,0,0,0,3.2
6,5549,6135,9827,16138,7157,9599,54405,0,0,0,0,0,0,0,2034,3384,771,1943,1620,887,818,979,70,797,501,100,0,0,0,0,0,3.2
7,5607,6282,9732,16068,7172,9670,54531,0,0,0,0,0,0,0,2127,3443,817,1848,1544,914,806,1106,81,705,458,97,0,0,0,0,0,3.2
8,5640,6168,9612,16189,7180,9800,54589,0,0,0,0,0,0,0,2091,3433,767,1929,1582,906,858,1042,75,775,524,97,0,0,0,0,0,3.2
9,5609,6155,9696,16279,7275,9646,54660,0,0,0,0,0,0,0,2051,3359,743,1897,1647,900,817,1011,70,736,499,86,0,0,0,0,0,3.2
10,5641,6221,9891,16382,7114,9823,55072,0,0,0,0,0,0,0,2050,3441,832,1976,1650,892,828,1022,89,778,488,105,0,0,0,0,0,3.2
1,6652,6388,9687,16270,7141,9773,55911,0,1,0,0,0,0,1,2474,3469,770,1974,1553,882,939,1087,84,803,460,80,0,0,0,0,1,0
2,6330,6199,9759,16149,7229,9759,55425,0,0,0,0,0,0,0,2396,3396,773,1968,1600,849,958,1001,77,779,454,84,0,0,0,0,0,7.1
3,5985,6174,9799,16021,7241,9563,54783,0,0,0,0,0,0,0,2136,3433,765,1822,1638,834,887,1046,78,779,489,87,0,0,0,0,0,7.1
4,5881,6231,9558,16189,7097,9547,54503,0,0,0,0,0,0,0,2112,3435,749,1872,1563,849,823,1004,92,760,437,78,0,0,0,0,0,7.1
5,5825,6077,9631,16279,7052,9849,54713,0,0,0,0,0,0,0,2118,3346,752,1852,1486,971,842,998,86,770,445,90,0,0,0,0,0,7.1
6,5703,6117,9617,16321,7245,9867,54870,0,0,0,0,0,0,0,2102,3405,755,1952,1611,863,832,1054,79,801,441,76,0,0,0,0,0,7.1
7,5627,6156,9776,16259,7335,9771,54924,0,0,0,0,0,0,0,2081,3401,794,1984,1634,915,781,1016,77,829,487,88,0,0,0,0,0,7.1
8,5618,6279,9751,16313,7220,9879,55060,0,0,0,0,0,0,0,2101,3491,769,1867,1639,902,828,1051,76,752,496,89,0,0,0,0,0,7.1
9,5627,6257,9559,16240,7328,9774,54785,0,0,0,0,0,0,0,2068,3490,807,1974,1559,887,834,969,67,783,458,72,0,0,0,0,0,7.1
10,5651,6127,9794,16276,7168,9881,54897,0,0,0,0,0,0,0,2094,3327,777,1883,1518,931,864,962,84,770,490,100,0,0,0,0,0,7.1
1,6629,6242,9492,16224,7179,9729,55495,0,0,0,2,0,1,3,2452,3454,733,1876,1581,856,982,1036,65,766,435,77,2,0,0,0,1,0
2,6207,6135,9717,16265,7277,9705,55306,0,0,0,4,0,0,4,2284,3388,771,1924,1650,899,892,1011,67,790,486,92,0,0,0,0,3,1.4
3,5938,6200,9679,16196,7177,9731,54921,0,0,3,6,0,2,11,2197,3294,755,1936,1579,900,875,997,75,749,480,79,0,0,0,0,5,2.2
4,5948,6328,9668,16127,7230,9618,54919,0,0,2,2,0,1,5,2241,3452,777,1925,1608,930,909,1012,71,758,474,108,1,0,0,0,3,2.2
5,5894,6157,9654,16183,7069,9899,54856,0,1,1,4,0,0,6,2194,3438,737,1877,1574,853,882,1099,85,733,447,96,1,0,0,0,3,4.2
